symbol,sector,industry,ipo_date,sym_day0_OTC,sym_1day_ret,sym_5day_ret,sym_22day_ret,sym_91day_ret,sym_252day_ret,iwv_day0_OTC,iwv_1day_ret,iwv_5day_ret,iwv_22day_ret,iwv_91day_ret,iwv_252day_ret
VERX,Technology,Software—Application,7/29/20,-0.063771486,0.011282927,0.030923517,0.216046804,0.086502285,-0.22231507,0.010318064,-0.003105914,0.015792792,0.069172506,0.16299804,0.390045826
SCNI,Healthcare,Biotechnology,5/11/15,0,-0.201999969,-0.104000015,0.031999969,-0.208000031,-0.221999969,-0.003091553,-0.002305564,0.008587845,0.004134883,-0.046287459,-0.017015638
IONM,Healthcare,Medical Care Facilities,3/2/18,-0.002222202,0.038604268,0.046770609,-0.536005948,-0.406087614,-0.220489993,0.014262101,0.011173636,0.019208813,-0.025226192,0.044970838,0.05691095
PMVP,Healthcare,Biotechnology,9/25/20,0.071714238,-0.035190609,-0.080511778,-0.073846888,-0.009064254,-0.219941308,0.019412346,0.016753486,0.027575463,0.038657803,0.21568191,0.387111575
FTAIP,Industrials,Rental & Leasing Services,9/6/19,0.015999985,0.013779682,0.018503977,0.021693044,0.050270712,-0.21929296,-0.001488745,0.001032412,0.013246991,-0.011454466,0.112148985,0.17478055
FOXA,Communication Services,Entertainment,3/12/19,0,0.046052583,0.097368238,-0.040000254,-0.03527665,-0.218138524,0.001394928,0.005996267,0.014233122,0.034252958,0.06672303,0.032796705
LUXH,Consumer Cyclical,Lodging,8/12/22,-0.110576879,-0.083783767,-0.221621601,-0.332432433,-0.535405416,-0.216216201,0.011130573,0.004153222,0.000282173,-0.079596861,-0.107184573,0.053523484
CDNA,Healthcare,Diagnostics & Research,7/17/14,-0.047368401,0.104972352,0.104972352,0.107182348,-0.219889526,-0.214364643,-0.008597958,0.010561395,0.015627305,0.002232374,0.056675525,0.108285064
SIBN,Healthcare,Medical Devices,10/17/18,-0.04476193,0.04685945,-0.027916225,-0.124127609,0.032901289,-0.213359913,-0.000844897,-0.014315043,-0.0264558,-0.026334907,0.002037074,0.078244934
TRMD,Energy,Oil & Gas Midstream,2/23/18,0,0,0,-0.009210519,0.026315794,-0.211842117,0.010456264,0.010347968,-0.025069612,-0.027088642,0.003547531,0.038372058
MTSI,Technology,Semiconductors,3/15/12,0.075916169,0.0583942,0.030170358,0.011192285,-0.254014575,-0.211678766,0.004819876,0.001199235,0.000359793,-0.023686173,-0.046957982,0.135066596
MTSI,Technology,Semiconductors,3/15/12,0.075916169,0.0583942,0.030170358,0.011192285,-0.254014575,-0.211678766,0.004819876,0.001199458,0.000359904,-0.023686287,-0.046957764,0.135066611
MGRM,Healthcare,Medical Devices,5/18/23,0.157635511,0.14893617,-0.35404254,-0.652765964,-0.763404258,-0.210884374,0.009928901,-0.001916252,-0.018579488,0.048036915,0.024630609,0.140906978
MGOL,Communication Services,Advertising Agencies,1/13/23,-0.459302338,0.05376344,-0.260215057,-0.602150541,-0.759139789,-0.210884374,0.012911737,-0.001517468,-0.006286795,0.036940777,0.025227799,0.140906978
MGRX,Healthcare,Health Information Services,3/21/23,-0.047619004,-0.237500012,-0.421249986,-0.766249999,-0.717500001,-0.210884374,0.005017206,-0.017885047,-0.007075309,0.02952378,0.15136638,0.140906978
MGNX,Healthcare,Biotechnology,10/10/13,0.04124999,0.044417792,0.017607064,0.036814729,0.400560237,-0.210884374,0.011745972,0.006493478,0.017611268,0.043388117,0.095925087,0.140906978
CALB,Financial Services,Banks—Regional,2/7/18,0.010208412,-0.010105254,-0.004210542,-0.042105263,-0.103157927,-0.210526316,-0.001955821,-0.036159198,-0.006448113,0.043302202,0.052445217,0.028030421
CALC,Healthcare,Biotechnology,6/14/23,0.2217573,-0.078767128,-0.365582221,-0.337328804,-0.103157927,-0.210526316,-0.000958986,0.012318504,-0.002039777,0.038315363,0.052445217,0.028030421
GLDI,----,----,1/29/13,-0.001492552,0.006477461,0.006477461,-0.045787224,-0.154808955,-0.209571844,0.004256327,-0.004014915,-0.007249724,0.005911147,0.096496571,0.222072327
ENLV,Healthcare,Biotechnology,7/31/14,-0.229357798,-0.178571429,-0.11190478,0.100000018,-0.159523828,-0.209523791,-0.013058456,-0.002437178,-0.003568833,0.042566161,0.069898198,0.113250599
SBT,Financial Services,Banks—Regional,11/16/17,0,0.013333216,0.06666656,0.056666568,0.126695859,-0.208966588,0.005052853,-0.001632044,0.006725223,0.041786555,0.029164651,0.070044259
EGLX,Communication Services,Internet Content & Information,10/21/19,-0.008507861,0,0.089108905,0.025742597,-0.115511521,-0.207920753,0.001768181,-0.003587246,0.005522868,0.03945768,0.031618471,0.166340443
CGABL,----,----,5/19/21,0.004435509,0.004817404,0.016860915,0.023283771,0.040497034,-0.207700538,0.010284966,0.01075281,0.017785034,0.016963527,0.080263414,-0.026528526
KMDA,Healthcare,Drug Manufacturers—Specialty & Generic,5/31/13,0.040164814,0.04356428,-0.027722853,0.171954244,0.541471568,-0.206478967,-0.010082549,0.004938294,-0.005864253,-0.006069855,0.031580462,0.202900398
ADSE,Industrials,Electrical Equipment & Parts,3/10/21,-0.042430047,-0.004028193,-0.009063459,0.00503517,-0.017925523,-0.206445129,-0.000724475,0.012709052,0.017997425,0.052172406,0.0797488,0.043965748
ADSEW,----,----,9/27/23,-0.042430047,-0.004028193,-0.009063459,0.00503517,-0.017925523,-0.206445129,-0.000724475,0.012709052,0.017997425,0.052172406,0.0797488,0.043965748
COCO,Consumer Defensive,Beverages—Non-Alcoholic,10/21/21,-0.12036431,0.031804685,0.003698168,0.164940789,-0.142751497,-0.205621346,0.004695222,-0.001483394,-0.003597588,0.027557411,-0.049414915,-0.205198934
SPRX,----,----,8/4/21,0.002152211,0.012086046,0.028167637,0.070618774,0.089397166,-0.204430423,-0.002604238,0.007487565,0.008985042,0.032907126,0.059357713,-0.067488997
DOGZ,Consumer Cyclical,Leisure,12/19/17,0,0.2,0.143999958,-0.084000015,-0.246000004,-0.203859997,-0.004447827,-6.29E-05,0.00084699,0.056326767,-0.002173382,-0.05634816
AIHS,Financial Services,Credit Services,3/19/18,0.049557509,-0.129848244,0.008431703,0.284991533,-0.254637414,-0.20236088,-0.009286653,0.001303782,-0.044783605,0.000341035,0.053820522,0.05761705
GLYC,Healthcare,Biotechnology,1/10/14,-0.133653792,-0.022197537,0.265260747,0.092119856,-0.290788046,-0.201997794,0.000362098,-0.012759414,0.002624068,-0.011582951,0.023519936,0.11745336
BPMC,Healthcare,Biotechnology,4/30/15,-0.193589695,-0.018018025,0.132485421,0.630630582,0.582405897,-0.201907803,-0.009154605,0.010123,-0.001446082,0.015746748,-0.048192944,0.002518955
XENE,Healthcare,Biotechnology,11/5/14,0.047904144,0.140000025,0.568571363,0.329523813,0.656190418,-0.201904751,-0.00290407,0.004410511,0.009236775,0.026545744,0.053288606,0.055313729
UPXI,Communication Services,Internet Content & Information,6/24/21,0.119999981,0.403571476,0.105357172,-0.217857109,0.001785755,-0.201785738,0.00184881,0.003376644,0.004829535,0.027524751,0.076342339,-0.131775776
BEAT,Healthcare,Health Information Services,11/11/21,-0.131481486,-0.093816642,-0.108742052,-0.270788905,-0.579957355,-0.200426449,-0.003113743,0.007227316,0.007227316,-0.010370748,-0.057469891,-0.158892416
BEATW,----,----,9/29/23,-0.131481486,-0.093816642,-0.108742052,-0.270788905,-0.579957355,-0.200426449,-0.003113743,0.007227316,0.007227316,-0.010370748,-0.057469891,-0.158892416
BEEMW,----,----,9/29/23,-0.131481486,-0.093816642,-0.108742052,-0.270788905,-0.579957355,-0.200426449,-0.003113743,0.007227316,0.007227316,-0.010370748,-0.057469891,-0.158892416
RSVR,Communication Services,Entertainment,1/5/21,-0.004965168,0.012475049,0.020459073,0.057884221,0.003992012,-0.199600789,0.010584663,0.007686604,0.023374757,0.046345356,0.117724926,0.268759156
SNCRL,----,----,7/7/21,-0.002004054,0.010843392,0.005220927,0.006827312,-0.026104403,-0.199196753,-0.000541287,-0.008045482,0.000696199,0.014891876,0.068423623,-0.133746477
OXBR,Financial Services,Insurance—Reinsurance,3/27/14,0.139053188,-0.006493161,-0.029220828,-0.111688126,0,-0.198891505,-0.000901862,0.004693872,0.025455625,0.006047838,0.037590709,0.128764174
OXBRW,Financial Services,Insurance—Reinsurance,9/29/23,0.139053188,-0.006493161,-0.029220828,-0.111688126,0,-0.198891505,-0.000901862,0.004693872,0.025455625,0.006047838,0.037590709,0.128764174
SGML,Basic Materials,Other Industrial Metals & Mining,7/3/18,0,0,0,-0.032366889,0.048550172,-0.197572471,-0.006881268,0.0087845,0.028953278,0.038295057,0.027675244,0.106972005
SGMT,Healthcare,Biotechnology,7/17/23,0.019820937,0.002507835,-0.000626974,-0.015673981,0.048550172,-0.197572471,0.004760355,0.007395697,0.002773372,-0.020376674,0.027675244,0.106972005
ECOW,----,----,5/6/19,0,-0.010817488,-0.024038559,-0.024439173,-0.007326901,-0.196116283,0.013179475,-0.017112712,-0.016823579,-0.036595859,0.027075523,-0.034629209
HBT,Financial Services,Banks—Regional,10/11/19,-0.040740788,-0.00257398,0.019948608,0.088803114,0.168157459,-0.195710523,0.001096885,-0.001556913,0.010034281,0.041289431,0.132898838,0.197347823
JAMF,Technology,Software—Application,7/22/20,-0.14782607,0.017346946,0.033163245,-0.009438748,-0.211989827,-0.195153096,0.00675675,-0.011272947,-0.017145584,0.03649324,0.138149469,0.372769276
SATL,Industrials,Aerospace & Defense,3/26/21,0,0,-0.003838298,-0.011111077,-0.006060552,-0.193939361,0.012550704,-0.004047349,0.01319621,0.055693737,0.100320879,0.115167123
SATLW,----,----,9/28/23,0,0,-0.003838298,-0.011111077,-0.006060552,-0.193939361,0.012550704,-0.004047349,0.01319621,0.055693737,0.100320879,0.115167123
HPKEW,----,----,5/30/18,0.047619097,-0.01515159,-0.01515159,-0.030303091,0.030303,-0.193181807,0.007568715,-0.007204281,0.009789606,-0.001416268,0.055933536,0.028924823
TBLD,----,----,7/28/21,0.000500011,-0.000499909,0.012993809,0.006996588,-0.086297772,-0.193101574,0,0.004565015,0.004143226,0.014615452,0.024014392,-0.100017958
FOXF,Consumer Cyclical,Auto Parts,8/8/13,0.033888923,-0.005910833,-0.070069899,-0.053197192,-0.074691094,-0.192907041,0.000295846,-0.002267914,-0.006310133,-0.010845159,0.063017708,0.14207458
TMDX,Healthcare,Medical Devices,5/2/19,0.104197561,0.10912337,0.118067948,0.236135896,0.044275481,-0.190966026,-0.00075637,0.010480242,-0.011761215,-0.058515175,0.022896912,-0.004196734
TMET,----,----,9/26/23,0.104197561,0.10912337,0.118067948,0.236135896,0.044275481,-0.190966026,-0.00075637,0.010480242,-0.011761215,-0.058515175,0.022896912,-0.004196734
PDD,Consumer Cyclical,Internet Retail,7/26/18,0.007547199,-0.078651697,-0.239325884,-0.355056224,-0.102247242,-0.190636704,0.001724816,-0.007956444,-0.009203169,0.016209194,-0.018287265,0.074391954
LIVN,Healthcare,Medical Devices,10/19/15,0.007782114,-0.082654065,-0.070785027,-0.195481223,-0.192907216,-0.190333209,0.004912133,-0.001077005,0.016238586,0.006379303,-0.054236759,0.062151798
OFSSH,----,----,10/28/21,0.001703894,0.010680142,0.010284624,0.001977755,-0.000585556,-0.190291201,0.007829663,0.001325449,0.015979357,0.006295998,-0.082415865,-0.178125689
PCB,Financial Services,Banks—Regional,8/10/18,-0.001000023,0.003003004,0,0.046663632,-0.31399877,-0.189763323,-0.001008532,-0.00433523,0.002493993,0.02120056,-0.120138994,0.024041025
FCNCO,Financial Services,Banks—Regional,1/7/22,0.015622021,-0.009266126,-0.01037803,-0.075240914,-0.148327485,-0.188900412,-0.003923752,-0.003644767,-0.004970074,-0.036041736,-0.164998587,-0.163247124
PASG,Healthcare,Biotechnology,2/28/20,-0.003143228,-0.031531565,-0.110360391,-0.291891904,0.101351348,-0.188288296,0.02274071,0.044122837,0.022466918,-0.123831552,0.076300041,0.350751914
TCON,Healthcare,Biotechnology,1/30/15,-0.06,0.010638298,-0.007446776,0.961702063,0.111702128,-0.187234026,-0.007674326,0.011012284,0.033540808,0.059431882,0.065842249,-0.027597428
YTRA,Consumer Cyclical,Travel Services,12/19/16,0,0,-0.014999962,-0.030000019,-0.088700008,-0.186999989,0.001261582,0.004298676,0.000409512,0.004581076,0.059814721,0.203785301
BSMV,----,----,9/21/21,0.00100239,0.001602137,-1,-0.014620572,-0.044350381,-0.186644868,-0.005734261,0.00952198,0.020551787,0.043500859,-0.004155421,-0.124565616
BSMW,----,----,3/2/23,-0.002605232,0.002411038,0.003214769,0.028129422,0.031691076,-0.186644868,0.012715992,0.016366476,0.001125709,0.023025004,0.11857224,-0.124565616
BSSX,----,----,9/29/23,-0.002605232,0.002411038,0.003214769,0.028129422,0.031691076,-0.186644868,0.012715992,0.016366476,0.001125709,0.023025004,0.11857224,-0.124565616
REPL,Healthcare,Biotechnology,7/20/18,-0.05250001,-0.01055408,-0.01055408,0.133245414,-0.040237445,-0.186015813,-0.000539352,0.001499066,0.009894091,0.01810884,-0.04772305,0.069315092
UCRD,----,----,10/5/21,0.000199727,0,0,-0.002396621,-0.033085772,-0.18502278,0.006696657,0.003695763,0.003617853,0.073445783,0.00097155,-0.135185886
HUIZ,Financial Services,Insurance Brokers,2/12/20,-0.06103283,0.05,0.047000027,-0.173999977,-0.269999981,-0.185000038,0.001929449,-5.07E-05,0.004054437,-0.206557352,-0.074497404,0.216202832
STKS,Consumer Cyclical,Restaurants,6/27/14,0,0,0,-0.039999962,-0.009799957,-0.180000019,0.002642775,0.001105074,0.013455824,0.000902854,0.024888462,0.092355153
BSCV,----,----,9/16/21,0.001601341,-0.003247482,0.000999548,-0.018236199,-0.04452892,-0.179945948,-7.54E-05,-0.009429386,-0.016293908,0.002248562,-0.042258912,-0.134778189
GFGF,----,----,12/16/21,-0.010840947,-0.011201496,0.006044021,-0.025554724,-0.138796647,-0.179902302,-0.014112188,-0.00667742,0.010735716,-0.021950848,-0.106148745,-0.162461055
UPLD,Technology,Software—Application,11/6/14,-0.113636364,0.108717992,0.130256457,0.104615432,-0.228717951,-0.179487179,0.004410408,0.000911126,0.004971171,0.014415801,0.045000763,0.04933028
SILK,Healthcare,Medical Devices,4/4/19,0.091402674,-0.01050307,0.023770055,0.090381438,0.105859535,-0.179104463,0.001122789,0.005313202,0.004368459,0.021074457,0.018568986,-0.132050353
KNSA,Healthcare,Biotechnology,5/25/18,0.010411284,-0.113343677,-0.082946967,-0.098402878,0.15868109,-0.178773843,0.000308909,-0.010066577,0.005867083,0.00531146,0.075134369,0.037067164
LILMW,----,----,11/23/20,-0.298305119,0.086956557,0.275362411,0.763285127,-0.154589345,-0.178743912,0.002220548,0.016640711,0.013246636,0.046575164,0.154394283,0.316241662
ACGLN,Financial Services,Insurance—Diversified,6/3/21,0,0.010800104,0.012800085,0.031200185,0.038439657,-0.177935536,0.000240375,0.009452919,0.009372778,0.038578578,0.038876073,-0.042125263
CFSB,Financial Services,Banks—Regional,1/13/22,0.018000031,0.030451813,0.04616889,0.021610934,-0.106581533,-0.175834962,-0.016841893,0.00040692,-0.040402584,-0.054610091,-0.158081808,-0.133869451
GOSS,Healthcare,Biotechnology,2/8/19,-0.055789446,0.023411375,0.045150471,0.084726784,0.244147103,-0.175027885,0.00641987,0.001813315,0.016009913,0.032582804,0.082798888,0.236503617
JRSH,Consumer Cyclical,Apparel Manufacturing,5/4/18,0.073884245,0.101280243,0.129219529,-0.102444867,-0.320139819,-0.173314318,0.016861855,0.00417689,0.022847836,0.037974381,0.092622363,0.114132783
API,Technology,Software—Application,6/26/20,0.122222222,-0.069306931,0.118613895,-0.280792085,-0.234257462,-0.173267327,-0.019016095,0.014810267,0.040313402,0.071877721,0.134113766,0.4801382
QSI,Healthcare,Biotechnology,11/13/20,0,0.002024241,0.002024241,0.011133568,0.244939276,-0.173076925,0.007411599,0.012957991,0.005363641,0.048680181,0.133475713,0.332362719
QSIAW,----,----,9/29/23,0,0.002024241,0.002024241,0.011133568,0.244939276,-0.173076925,0.007411599,0.012957991,0.005363641,0.048680181,0.133475713,0.332362719
RMBI,Financial Services,Banks—Regional,7/2/19,0.02477477,-0.00439561,-0.010988786,-0.030769188,0.017582439,-0.172887299,0.002013033,0.00763391,0.002984444,-0.003673412,0.039897003,0.05194594
NSTS,Financial Services,Banks—Regional,1/19/22,-0.012549008,-0.005559944,-0.01906273,-0.007148543,-0.098887996,-0.172359019,-0.013532331,-0.011698491,-0.03833419,-0.030446405,-0.082525825,-0.129968224
UFIV,----,----,3/28/23,0.002168709,-0.001482782,-0.001482782,0.00480889,-0.016152806,-0.17136147,0.000923852,0.014372955,0.037800553,0.037448911,0.142160804,0.040090746
UEVM,----,----,10/27/17,0.003594973,-0.009551753,0.003184288,0.004975328,0.059166146,-0.17136147,0.005063819,-0.004253352,-0.001177937,0.02041506,0.084424104,0.040090746
UMMA,----,----,1/7/22,0.003944184,-0.025159689,-0.004722524,-0.055557799,-0.216634837,-0.170931614,-0.003923752,-0.003644767,-0.004969959,-0.036041736,-0.164998472,-0.163247124
PAX,Financial Services,Asset Management,1/22/21,-0.022186013,-0.096228022,-0.124768301,-0.067212231,-0.189611636,-0.170716133,0.004048265,0.002688046,-0.01677797,0.014133288,0.091469446,0.137149622
TSHA,Healthcare,Biotechnology,9/24/20,0.081834519,0.017040726,-0.068994176,-0.167913512,0.219035768,-0.167913512,0.00724947,0.017146172,0.035721576,0.076576789,0.221439386,0.410193895
USBF,----,----,10/19/21,-0.001698283,0,-0.000750455,0.001751358,-0.042117041,-0.167285898,0.002923095,0.004147618,0.011172529,0.036282744,-0.045384045,-0.185098955
PIRS,Healthcare,Biotechnology,1/2/15,0,0,0,0.018181801,0.094545451,-0.167272741,-0.006343001,-0.017022753,0.002454832,-0.00090041,0.030682618,0.00411882
MKTW,Technology,Software—Application,9/14/20,-0.003131231,0.013273783,0.018340173,-0.004357104,0.069003882,-0.167088915,0.005238791,0.005363103,-0.01629243,0.045316924,0.176151855,0.356377564
EKG,----,----,3/23/22,-0.007006977,0.015776196,0.030241954,-0.072379073,-0.145665291,-0.166935496,-0.007099026,0.013822665,0.039638118,-0.04300255,-0.081682123,-0.110049643
OM,Healthcare,Medical Devices,9/15/20,0.166923083,-0.010711957,-0.093605805,-0.240936039,-0.103328946,-0.166117366,-0.003360577,-0.002768064,-0.032511289,0.034233212,0.173022191,0.341189252
HERD,----,----,5/7/19,-0.003872556,0.001862643,-0.033368401,-0.049566752,0.000949094,-0.166079432,-0.008398965,-0.001646911,-0.025762918,-0.014293104,0.043774966,-0.009002615
MOGO,Technology,Software—Infrastructure,5/16/17,0,0,-0.074675281,-0.034740271,0.064935108,-0.165584391,-0.002244613,-0.018279265,-0.003093494,0.01553671,0.049153404,0.151060343
MOGO,Technology,Software—Infrastructure,5/16/17,0,0,-0.074675281,-0.034740271,0.064935108,-0.165584391,-0.002244613,-0.018278621,-0.003093496,0.015537193,0.04915414,0.151061483
CKPT,Healthcare,Biotechnology,12/19/16,0,0.6,0.6,1.2,1.5,-0.164400024,0.001261582,0.004298676,0.000409322,0.004580697,0.059814528,0.203784972
CARA,Healthcare,Biotechnology,1/31/14,0.111015488,-0.021688593,-0.096049557,0.693261105,0.089852817,-0.164213781,0.002902599,-0.023994152,-0.0059754,0.057324292,0.091722633,0.129473527
AKU,Healthcare,Diagnostics & Research,9/3/20,-0.135446693,0.00666666,-0.033333302,0.096666654,0.00333333,-0.163333337,-0.030117578,-0.008695093,-0.033338376,-0.005060978,0.144774897,0.353807315
TRVN,Healthcare,Biotechnology,1/31/14,-0.085794655,0.013846154,0.06,0.426153846,-0.264615385,-0.161538462,0.002902599,-0.023993654,-0.005974899,0.057324385,0.091722648,0.129473549
TSBX,Healthcare,Biotechnology,7/21/23,-0.035087687,-0.022727273,0.042727297,-0.199090871,-0.264615385,-0.161538462,-0.004207651,0.003380354,-0.000768257,-0.032535568,0.091722648,0.129473549
TSDD,----,----,8/28/23,-0.011458317,-0.131591136,-0.052054819,-0.063519492,-0.264615385,-0.161538462,0.001143507,0.014455048,0.021269087,-0.033770163,0.091722648,0.129473549
OPRA,Communication Services,Internet Content & Information,7/27/18,-0.085774092,-0.083905425,-0.079328776,0.035087781,-0.515636919,-0.160945835,-0.009661578,-0.0062243,0.004489249,0.031601612,-0.042516098,0.080751907
GRNR,----,----,4/18/22,-0.000590993,-0.01044745,-0.018568907,-0.064064604,-0.149395678,-0.160279919,0.000236527,0.01730252,-0.026919548,-0.072047948,-0.038941571,-0.048054514
LMDX,Healthcare,Diagnostics & Research,3/19/21,-0.019999981,0.001020431,-0.020408143,-0.001020431,0.00510206,-0.160204145,-0.001188399,0.006076488,-0.004647735,0.048414457,0.113391759,0.100960698
